store_id,ingredient_id,quantity
teatop-milpitas,53024,108
ten-ren-tea-co-of-milpitas-milpitas,93559,116
fantasia-coffee-and-tea-milpitas-2,49235,53
tapioca-express-union-city-2,63287,37
gong-cha-palo-alto,48217,89
sharetea-san-leandro-3,5438,54
boba-guys-san-francisco-6,50518,97
boba-guys-san-francisco-4,97744,49
wonderful-dessert-and-cafe-san-francisco-2,12467,60
little-sweet-san-francisco-10,90723,121
teaspoon-san-francisco,37327,12
boba-guys-san-francisco-10,23856,17
i-tea-san-francisco-3,66823,21
boba-guys-san-francisco-7,90276,135
plentea-san-francisco-san-francisco,11781,105
steap-tea-bar-san-francisco-3,36733,105
purple-kow-san-francisco-2,8249,38
omg-tea-san-francisco,82900,38
asha-tea-house-san-francisco,82021,15
super-cue-cafe-san-francisco,96778,75
boba-guys-san-francisco-15,52310,137
infinitea-san-francisco,49472,44
steep-san-francisco-2,17238,99
mr-t-cafe-san-francisco,51836,102
tpumps-san-francisco,25531,55
tj-cups-san-francisco-5,18042,44
wondertea-san-francisco-4,86115,67
the-boba-shop-san-francisco-4,68100,114
steep-creamery-and-tea-san-francisco,30677,20
bubblecup-san-francisco-2,13867,7
sweet-a-little-san-francisco-12,96674,1
tea-hut-san-francisco-2,54509,56
i-tea-san-francisco-2,69418,64
tancca-san-francisco-3,29743,30
sharetea-san-francisco-3,21163,107
mi-tea-san-francisco,47455,121
bb-tea-station-san-francisco-3,76524,30
tea-fm-san-francisco-3,96334,32
keep-it-san-francisco-6,24934,144
mr-and-mrs-tea-house-san-francisco,70146,142
e-tea-san-francisco,50113,65
gosu-san-francisco,46252,150
homeplate-boba-san-francisco,98747,126
cuppa-san-francisco,18330,122
super-cue-cafe-san-francisco-2,8149,101
puppy-bobar-san-francisco,21691,138
cool-tea-bar-san-francisco-4,40306,52
little-heaven-deli-san-francisco,90947,118
5-sweets-san-francisco,42357,67
good-earth-cafe-san-francisco-2,40634,96
sweethut-san-francisco,38044,117
frostea-daly-city-2,85769,95
teaone-san-francisco-5,56582,59
fifty-fifty-coffee-and-tea-san-francisco,40316,30
honey-creme-and-tea-san-francisco,44389,36
bambu-san-francisco-3,31306,23
i-tea-oakland,18743,21
mr-green-bubble-oakland,20133,140
t-and-bowl-oakland,60172,110
u-cha-berkeley,12525,82
the-sweet-booth-oakland,26183,14
asha-tea-house-berkeley,11657,148
i-tea-alameda,89013,125
t4-oakland,16942,70
wing-man-oakland-3,21227,61
sharetea-berkeley,45918,128
happy-lemon-berkeley-berkeley,87067,6
milk-tea-lab-pleasant-hill,77278,23
boba-ninja-berkeley,8901,63
sharetea-alameda-4,94133,102
purple-kow-berkeley-2,24402,74
teaway-alameda,25669,36
i-tea-walnut-creek-3,82821,127
sweetheart-cafe-oakland,44300,114
gelato-firenze-and-qtea-bar-oakland,60535,51
tea-delight-alameda-2,76154,120
quickly-oakland-4,73435,20
i-tea-san-leandro-2,22145,13
50-tea-oakland,75944,18
tea-press-berkeley-2,91041,102
taiwan-bento-oakland-4,6713,119
u-tea-cafe-oakland,67931,59
t4-alameda-2,33070,93
teazzert-alameda,33094,98
qteabar-oakland,59474,84
the-burrow-brisbane-4,89312,99
sweet-belly-oakland,60505,45
sancha-bar-oakland-3,35766,47
alice-street-bakery-café-oakland-2,27356,112
t4-san-leandro,42934,82
quickly-oakland-5,83750,99
bubble-tea-share-time-berkeley,28809,66
shooting-star-cafe-oakland,66488,64
pekoe-san-jose,91000,32
tea-lyfe-drinks-san-jose-3,77864,125
teahee-san-jose,64736,24
boba-pub-san-jose,55808,150
teaspoon-san-jose-2,41166,94
passion-t-snacks-and-desserts-san-jose,10384,57
pop-up-tea-coffee-and-snacks-san-jose,79976,32
happy-lemon-san-jose-5,30693,137
boba-bar-san-jose-3,60308,6
sinceretea-san-jose-2,74769,109
bobateani-san-jose,61341,65
soyful-desserts-san-jose-2,29286,34
one-tea-san-jose-4,61646,142
i-tea-san-jose,26095,72
the-tea-zone-and-fruit-bar-san-jose,60911,21
createave-cafe-san-jose-4,6558,136
tleaf-teapresso-san-jose-3,55086,21
katea-san-jose,19635,118
teatop-san-jose-2,50869,105
bubbly-san-jose-4,73729,34
vampire-penguin-featuring-jastea-san-jose,91591,55
simply-boba-san-jose,97127,58
happy-lemon-cupertino,77202,74
amor-cafe-and-tea-san-jose,81685,68
shincha-tea-san-jose-3,85652,32
sharetea-santa-clara-3,79068,30
chatime-san-jose-san-jose-3,28021,84
pure-tea-bar-san-jose,23649,59
t-spot-boba-drinks-and-snacks-san-jose,22374,6
meow-tea-san-jose,81536,21
fantasia-coffee-and-tea-san-jose-4,77202,14
monster-boba-cupertino-3,47726,99
teasociety-san-jose,64516,1
bfresh-snacks-and-drinks-san-jose,66262,16
beibay-tea-san-jose,38437,24
gong-cha-san-jose-19,94633,109
sweet-gelato-tea-lounge-san-jose,26042,119
sharetea-san-jose-3,16509,129
gong-cha-san-jose-8,58442,19
soyful-desserts-san-jose-8,93912,91
oooh-san-jose-4,67403,3
the-tea-zone-lounge-san-jose,10038,41
the-moo-bar-santa-clara,39394,15
tapioca-express-san-jose-8,89197,22
purple-kow-san-jose-4,38699,60
heritage-eats-napa,67563,1
yobelle-napa-2,24782,135
morimoto-napa-napa,78695,61
napa-noodles-napa,50945,37
crave-cafe-and-catering-american-canyon,7318,55
quickly-american-canyon-3,88315,17
top-that-frozen-yogurt-sonoma,32776,18
over-the-top-shop-frozen-yogurt-american-canyon,37893,137
sushi-grill-vallejo,66418,100
palm-thai-bistro-fairfield,41387,16
green-bamboo-restaurant-fairfield,48840,117
thai-kitchen-american-canyon,50391,55
sactomofo-sacramento-6,23804,76
westea-pleasanton,7424,145
baotea-cafe-pleasanton-2,36524,34
i-tea-dublin-dublin,33597,149
aroma-tapioca-tea-and-coffee-pleasanton,30209,93
i-tea-pleasanton,35807,95
t4-dublin,12092,99
tea-factory-dublin-2,46912,3
icicles-pleasanton,31989,19
sharetea-dublin-3,13917,13
cafe-tapioca-dublin,38747,1
quickly-pleasanton,90503,141
letea-pleasanton-2,96781,61
tea-breeze-pleasanton,20063,74
360-crepes-pleasanton-3,97580,87
t4-san-ramon-2,67334,4
i-tea-san-ramon-3,41464,72
snowflake-dublin,38944,17
quickly-dublin,30563,77
cafe-taiwan-pleasanton-9,79661,125
cafe-junction-pleasanton-3,58116,107
o-honey-dublin,30366,147
the-mix-creamery-dublin-2,46469,149
tasty-pot-dublin,41147,131
ohana-hawaiian-bbq-of-pleasanton-pleasanton,17736,141
99-ranch-market-pleasanton,62955,41
menchies-frozen-yogurt-dublin,46514,37
blossom-bee-dublin,13702,18
berry-delight-pleasanton,37412,7
new-thai-bistro-pleasanton-2,46886,52
tutti-frutti-frozen-yogurt-dublin,19734,68
kee-wah-bakery-dublin,24663,137
blush-organic-frozen-yogurt-dublin,70783,72
koi-palace-dublin,65192,52
berry-and-berry-yogurt-livermore,91017,114
pho-saigon-city-pleasanton,94669,47
yogurtland-dublin,80605,137
lees-sandwiches-dublin-2,72532,128
osaka-ramen-dublin,40430,84
pho-99-dublin-5,39267,14
tandoori-pizza-dublin,91072,34
halu-shabu-shabu-dublin,55640,100
amakara-dublin,98736,71
pho-saigon-garden-dublin,64274,15
pho-saigon-noodle-house-san-ramon,87247,72
85-c-bakery-cafe-newark,10434,127
blackball-desserts-union-city-union-city,16711,42
tasty-pot-newark,48710,52
icicles-newark,82971,101
che-lo-union-city-2,48504,25
fusion-mix-frozen-yogurt-fremont-2,11186,2
crepe-bar-newark,53905,102
q-cup-fremont,13991,76
bambu-newark-2,9529,128
bambu-union-city-2,26472,57
storm-crepes-newark,60526,114
sweet-orchid-fremont,14867,93
jenjons-cafe-union-city,87472,10
k-pop-cafe-fremont,45481,88
milkcow-fremont-2,86233,84
boba-guys-san-carlos-2,70958,23
teaquation-redwood-city,13913,101
t4-hayward-3,71767,104
sweet-spot-castro-valley,61620,28
teaster-hayward-2,54303,119
sharetea-palo-alto-2,76268,118
chatime-redwood-city-2,76461,82
eko-coffee-bar-and-tea-house-hayward,10534,117
tea-era-cupertino,82975,9
fantasia-coffee-and-tea-cupertino,61381,48
tpumps-cupertino,5217,146
super-cue-cafe-cupertino,20161,150
happy-lemon-cupertino-5,11696,103
ten-ren-tea-cupertino,96329,43
meet-fresh-cupertino,48218,131
hechaa-cupertino-4,60075,51
calibear-cyber-cafe-sunnyvale-6,20324,24
happy-lemon-sunnyvale-2,68006,70
what8ver-express-cupertino-2,42922,77
gong-cha-sunnyvale,52477,61
cafe-lattea-cupertino,14564,30
t4-cupertino-cupertino,18674,119
sharetea-sunnyvale-3,23223,76
tea-chansii-cupertino,81601,19
verde-tea-house-cupertino-2,45289,2
bubble-tea-time-saratoga,95933,63
the-tea-zone-and-fruit-bar-mountain-view,35339,75
teaspoon-santa-clara-7,89837,96
beastea-santa-clara,96096,24
teaspoon-mountain-view,20675,109
tea-annie-mountain-view,37288,132
verde-tea-cafe-mountain-view,82735,27
teafans-sunnyvale,79845,29
85-c-bakery-cafe-san-jose-5,94191,51
matcha-love-san-jose-6,23230,121
bambu-sunnyvale-2,35716,122
icicles-cupertino,38194,20
sunnywich-cafe-sunnyvale,67708,70
ocha-tea-café-and-restaurant-mountain-view-2,66610,92
bubble-bay-tea-santa-clara,70152,107
jazen-tea-san-jose-4,23730,32
comebuy-tea-and-coffee-santa-clara,43801,63
music-tunnel-ktv-cafe-san-jose-2,20026,97
jazen-tea-santa-clara-3,59678,100
butterfly-santa-clara,54496,122
quickly-cupertino,23673,63
california-mochi-santa-clara-4,65610,114
t4-livermore-livermore-2,86308,66
orange-tea-livermore,37638,123
big-fat-straw-cafe-livermore-2,13401,150
donut-wheel-livermore,99543,67
t4-san-ramon-3,96749,118
saigon-cafe-livermore,7527,64
rice-paper-bistro-livermore,89681,6
menchies-frozen-yogurt-livermore,73839,94
la-farfalla-bakery-fremont,60435,85
ice3-creamery-fremont,37008,96
yogurt-shop-danville,57020,87
bean-scene-cafe-fremont-2,13142,13
yogurtland-san-ramon,58215,89
chilly-and-munch-mountain-view,48336,11
jazen-tea-mountain-view-3,93341,38
t4-palo-alto-2,76998,42
pearl-cafe-mountain-view,92527,86
tapioca-express-mountain-view,15798,4
teaspoon-palo-alto-7,83322,71
teaspoon-milpitas,41171,114
teasociety-milpitas,9105,32
t4-milpitas,85228,63
bcute-tea-drinks-and-finger-foods-milpitas-2,42856,126
poke-xpress-milpitas,79938,135
happy-lemon-milpitas-6,9694,27
yummi-tea-cafe-san-jose-3,75602,144
sno-crave-tea-house-milpitas,60085,125
sancha-bar-milpitas,57661,51
chick-and-tea-milpitas-4,57138,77
t4-san-jose,17645,150
queens-cafe-milpitas,16580,23
the-pennywort-san-jose-5,94353,86
bambu-san-jose-9,92884,80
black-pearl-san-jose-2,85820,32
happiness-cafe-san-jose,12196,52
85-c-bakery-cafe-milpitas-2,54785,27
simpletea-milpitas,38518,59
bambu-milpitas-7,12514,122
fantasia-coffee-and-tea-santa-clara,82188,85
shihlin-taiwan-street-snacks-milpitas,81497,150
quickly-milpitas-2,64199,136
honeyberry-san-jose-9,32954,150
aroma-coffee-and-snacks-milpitas,5528,87
teatime-redwood-city,86944,116
comebuy-drinks-redwood-city,39358,98
teaspoon-redwood-city,95169,29
davidstea-palo-alto-2,9743,46
pokélove-palo-alto,20068,35
bare-bowls-palo-alto,47195,61
tea-time-palo-alto,80876,55
chantal-guillon-macarons-and-teas-palo-alto-2,21005,91
happy-donuts-palo-alto,81784,70
quickly-sunnyvale-4,79429,68
fraiche-palo-alto-2,56148,79
quickly-redwood-city,85292,18
coupa-café-palo-alto-3,8075,1
cream-palo-alto-3,51959,25
ohana-express-redwood-city-2,32062,6
yogurtland-palo-alto,46038,113
coupa-café-lytton-palo-alto,36063,59
green-bakery-and-café-los-altos-11,85061,19
wild-berry-yogurt-menlo-park,19985,94
the-posh-bagel-los-altos,23272,57
paris-baguette-palo-alto,20158,43
taza-deli-and-cafe-redwood-city,46462,49
rojoz-gourmet-wraps-palo-alto-2,23277,104
froyola-redwood-city,57871,148
mr-green-bubble-sunnyvale,32615,16
coupa-cafe-green-library-stanford,52681,108
dohatsuten-palo-alto,41827,124
panda-express-mountain-view-2,88470,137
nekter-juice-bar-mountain-view,52786,121
green-leaf-asian-bistro-and-cafe-redwood-city-2,43456,41
koma-sushi-restaurant-menlo-park-3,88602,26
the-axe-and-palm-stanford,65599,21
cocohodo-sunnyvale-2,36262,103
hotpot-first-sunnyvale,85532,26
bean-scene-sunnyvale,78596,95
sharetea-santa-clara-7,30268,23
jazen-tea-santa-clara-santa-clara,59357,45
honeyberry-santa-clara,96232,49
world-wrapps-2-0-santa-clara,71648,16
youji-fresh-rolls-wine-and-tea-santa-clara,76487,141
frozos-frozen-yogurt-santa-clara,51031,92
cool-tea-bar-south-san-francisco-4,85982,29
tiger-tea-and-juice-burlingame-3,39114,76
aqua-club-dessert-and-beverage-san-bruno,67842,87
bobabia-san-mateo,99256,146
happy-lemon-burlingame-4,26333,127
eggettes-south-san-francisco,41742,46
tpumps-burlingame,49435,132
teaspoon-san-mateo,55261,76
cha-express-san-mateo,15694,34
search-tea-millbrae-5,11812,39
tea-world-pacifica,48116,113
t4-millbrae-10,86277,43
i-tea-burlingame-2,37020,21
boba-dude-half-moon-bay,84202,99
eggettes-millbrae-2,48427,139
gong-cha-san-mateo-2,50933,134
bambu-south-san-francisco,10475,82
super-cue-cafe-san-mateo-2,88687,139
bambu-san-mateo-2,22676,54
eggettes-san-mateo,39135,45
chatime-san-mateo-2,21874,138
tpumps-foster-city,70588,74
creme-brewlee-san-mateo-2,35250,63
chatime-foster-city,55895,21
quickly-san-mateo,16657,40
fresh-nation-desserts-san-mateo-2,13882,121
ya-ua-yogurt-and-boba-tea-belmont-2,82652,10
snacks-san-mateo-2,70928,3
dessert-republic-san-mateo,61522,68
mints-and-honey-san-carlos,82100,107
bambu-millbrae-2,26144,15
icicles-san-mateo,24520,67
kingkat-bar-and-eatery-san-mateo-2,52544,59
quickly-burlingame-2,28266,89
antoines-cookie-shop-san-mateo-3,68993,19
quickly-foster-city-3,34596,116
moo-moo-yogurt-foster-city,15436,82
clear-optometry-san-mateo,83712,24
boiling-point-san-mateo,62202,122
cream-san-mateo,96543,13
poke-island-creasian-kitchen-san-mateo,52710,115
waterfront-cafe-burlingame,40913,92
never-too-latte-san-bruno-2,64332,132
jougert-bar-burlingame,5319,72
mini-coffee-san-mateo-2,71079,21
sweet-indulgence-millbrae-3,52319,122
ramen-dojo-san-mateo,53025,40
quickly-millbrae-4,5758,139
bobo-drinks-fairfield-2,56328,7
t4-tea-for-u-fairfield,54375,73
peace-love-and-boba-vacaville,79948,121
halo-halo-bar-and-boba-station-suisun-city,55346,128
quickly-fairfield-3,60460,37
tutti-frutti-fairfield-2,22051,112
sharetea-concord-3,18648,40
i-tea-pittsburg,68605,125
quickly-vallejo-12,43070,66
teazentea-brentwood-3,57043,106
quickly-vacaville,10152,145
mandro-teahouse-davis,55614,48
tapioca-express-vallejo,97927,134
okashi-fusion-vacaville,90945,97
cafe-tapioca-hercules,11094,137
pho-saigon-no-1-vietnamese-restaurant-fairfield-2,79598,144
ontap-davis,85053,84
t4-antioch-12,85806,66
bobaloca-concord-4,9416,144
teabo-café-davis,87852,51
lazi-cow-davis,46391,105
t4-san-pablo-3,68663,129
t4-concord-concord,16402,21
dragon-snow-el-sobrante,47638,69
cj-fusion-fairfield,28072,83
gong-cha-davis,15408,48
suisun-seafood-center-suisun-city,50228,50
teaone-davis,7629,126
quickly-brentwood-brentwood,46931,4
t4-davis-3,92664,116
bangkok-paradise-fairfield,71846,26
easel-davis-2,59505,24
sharetea-davis-davis-2,69663,46
the-old-teahouse-davis-3,91205,116
pho-lee-hoa-phat-fairfield,56949,129
skyview-noodle-and-tea-pittsburg-3,93130,112
noodle-house-fairfield-2,15286,132
sisig-suisun-city-3,49564,45
rrags-caffe-benicia,80268,125
yumygurt-pinole,90913,73
vampire-penguin-brentwood-2,69914,63
going-green-martinez,91570,146
quickly-antioch-2,40193,8
pho-lee-hoa-phat-vacaville,59384,42
ice-monster-walnut-creek,71993,4
t4-walnut-creek,36022,43
chalogy-tea-bar-walnut-creek-4,55522,78
mr-green-bubble-walnut-creek-2,32029,54
cool-tea-bar-danville-4,88887,85
quickly-concord-5,66415,22
quickly-concord,19368,62
t4-and-poke-walnut-creek,89071,113
i-tea-moraga-3,53653,106
panache-caffe-lafayette,45623,145
coco-swirl-pleasant-hill,78109,115
surf-city-squeeze-concord,27129,95
hello-pho-concord,87638,85
harvest-house-concord,10887,43
i-love-teriyaki-and-sushi-concord-2,75507,49
cornology-walnut-creek-3,6200,39
saigon-bistro-concord,33582,104
99-ranch-market-concord-2,18223,134
double-rainbow-cafe-benicia,35678,81
blue-saigon-pittsburg,33150,74
jollibee-concord,31362,84
pho-huynh-hiep-5-kevins-noodle-house-concord,91920,53
pho-lee-hoa-phat-pleasant-hill,38357,84
pho-huynh-hiep-6-kevins-noodle-house-walnut-creek,57285,13
smitten-ice-cream-lafayette,71285,77
aung-maylika-benicia-4,42594,107
izzyas-frozen-custard-lafayette-2,22746,31
yogurtland-pleasant-hill,38911,141
golden-bakery-pittsburg,74715,39
tutti-frutti-montclair-oakland,14907,66
tangelo-frozen-yogurt-moraga,12493,75
surf-city-squeeze-antioch,66836,30
lv-vietnamese-pho-and-sandwiches-vallejo,23309,84
korea-house-concord,93582,35
yo-sushi-martinez,86706,112
lulus-kitchen-concord,39011,7
pho-hoa-an-pleasant-hill,54062,149
saigon-bistro-restaurant-pittsburg,44897,101
pho-lee-hoa-phat-pittsburg-5,86934,77
viet-nam-noodle-house-antioch-4,84972,63
little-hearty-noodle-moraga-2,39261,135
bubble-loca-richmond,43265,65
ten-ren-tea-co-richmond,88795,142
tala-coffee-and-tea-el-cerrito-2,84289,142
sharetea-san-rafael-3,46645,54
tpartea-boba-drinks-and-banh-mi-san-rafael-3,96985,117
sunny-day-sweet-house-richmond,17088,66
aloha-pure-water-shaved-ice-san-pablo,18140,43
world-wrapps-corte-madera-7,90904,2
quickly-el-cerrito,89793,137
tay-tah-cafe-albany,84586,71
sweetheart-cafe-berkeley,28660,89
teaone-berkeley-berkeley,87474,104
quickly-kobe-bento-richmond-2,77395,101
quickly-san-rafael,9784,112
sivans-cafe-hayward,40551,34
honey-bear-smoothie-tea-and-dessert-hayward,33007,96
sharetea-san-ramon,44824,77
t4-castro-valley,5350,28
quickly-hayward,75699,57
8-twelve-oriental-market-san-leandro,94528,36
polaris-ice-cream-rolls-hayward,57970,22
milkcow-castro-valley,40020,21
satori-tea-company-saratoga,94087,97
creative-sips-san-jose,50187,87
saratoga-bagels-saratoga,5188,100
snowflake-san-jose,64518,136
steepers-campbell,59594,108
yodo-yogurt-campbell,72619,53
caffé-central-santa-clara,13651,28
bar-code-santa-clara,7219,113
jovie-coffee-and-pho-campbell,10689,51
tous-les-jours-santa-clara,13962,89
menchies-frozen-yogurt-vallejo,71725,71
starbread-bakery-vallejo,37142,34
pho-1-vallejo,26172,1
sunshine-bakery-vallejo-3,66480,78
original-red-onion-vallejo-2,75880,72
yo-sushi-vallejo-2,13234,134
midori-japanese-cuisine-vallejo,18329,57
pho-lee-hoa-phat-vallejo-2,18548,127
pho-saigon-village-noodle-house-vallejo,20980,137
pho-lee-hoa-phat-2-vallejo-3,34453,20
chowking-vallejo,57971,49
tacos-jalisco-vallejo,66090,135
menchies-frozen-yogurt-belmont-2,39999,75
fashion-wok-foster-city,38401,26
pho-new-saigon-foster-city,64677,36
hongry-kong-belmont-2,59166,120
marina-food-san-mateo,36784,150
cooking-papa-restaurant-foster-city,62776,141
sheng-kee-bakery-san-mateo-2,83780,101
eat-on-monday-mountain-view-3,55654,15
pho-little-saigon-san-mateo,76256,54
myung-dong-tofu-cabin-san-mateo,71712,58
bagel-street-cafe-redwood-city,97212,54
east-14th-bakery-and-cafe-san-leandro-3,66131,106
tapioca-express-san-leandro,68735,75
quickly-san-leandro,77621,69
sweethoney-dessert-san-leandro-3,59175,10
hanoi-chicken-noodle-san-leandro,94573,76
loving-tea-san-leandro,82003,38
cafe-sorriso-san-leandro,79868,3
d-t-dim-sum-and-tea-san-leandro,60813,41
milk-and-cookie-bar-castro-valley-3,96969,29
sweet-dee-cupcakes-and-snow-ice-san-leandro,86720,149
quickly-san-lorenzo,19616,58
tapioca-express-alameda,68375,63
leisure-cafe-san-leandro-2,46627,57
quickly-castro-valley,50693,95
china-kitchen-express-san-leandro,20667,86
pho-an-hoa-san-leandro,61840,101
tuttimelon-alameda,19647,131
banh-mi-ba-le-oakland,42547,104
pokeatery-castro-valley,5604,70
hot-spot-alameda,67030,125
worlds-fare-donuts-hayward,85650,141
taqueria-los-pericos-san-leandro,72413,48
pho-anh-ha-san-leandro,94401,13
craw-station-san-leandro,12934,53
r-and-d-cafe-san-lorenzo,91492,129
munch-hayward,85768,103
foodnet-supermarket-san-leandro-2,34066,141
yo-bowl-hayward,83973,32
yogurt-hill-hayward-4,12776,136
alohana-hawaiian-grill-san-leandro,45761,57
99-tea-house-fremont-2,46600,62
one-tea-fremont-2,32380,93
royaltea-usa-fremont,73618,73
teco-tea-and-coffee-bar-fremont,94141,47
t-lab-fremont-3,41152,137
q-tea-monster-newark,84437,57
gong-cha-fremont,42558,18
happy-lemon-fremont-2,53673,53
factory-tea-bar-fremont-2,57659,17
super-cue-cafe-fremont,94419,97
milk-and-honey-cafe-fremont,42399,123
tea-island-fremont-2,12823,81
taro-taro-dessert-and-tea-house-fremont,85317,41
i-tea-fremont-2,54342,125
i-tea-newark,79542,12
sharetea-fremont-2,49912,46
urbain-tea-fremont,48418,95
mandro-teahouse-newark-3,34517,144
gong-cha-newark,66093,92
tea-six-fremont-2,88106,126
tata-teahouse-fremont-2,34910,36
tea-station-newark,97558,14
sno-crave-tea-house-fremont,23768,128
boba-queen-fremont,61501,9
t4-tea-fremont-2,21584,126
boba-fitt-drinks-union-city,45468,129
sweet-home-cafe-fremont-2,90135,119
tea-era-mountain-view-2,47329,35
teaspoon-los-altos,26030,7
t4-fremont-8,47985,14
my-delights-fremont,70445,58
t4-fremont-3,23105,76
sno-crave-teahouse-union-city,53311,107
